iteration, error, time, P-term, I-term, D-term, left PWM, right PWM
454, 659, 2312550.0, 13.18, 0, 0, 30, 16.82
455, 554, 2317683.0, 11.08, 0, 0, 30, 18.92
456, 628, 2322721.0, 12.56, 0, 0, 30, 17.44
457, 519, 2327871.0, 10.38, 0, 0, 30, 19.62
458, 405, 2333125.0, 8.1, 0, 0, 30, 21.9
459, 394, 2338031.0, 7.88, 0, 0, 30, 22.12
460, 396, 2343114.0, 7.92, 0, 0, 30, 22.08
461, 566, 2348143.0, 11.32, 0, 0, 30, 18.68
462, 385, 2353283.0, 7.7, 0, 0, 30, 22.3
463, 403, 2358386.0, 8.06, 0, 0, 30, 21.94
464, 198, 2363405.0, 3.96, 0, 0, 30, 26.04
465, 10, 2368584.0, 0.2, 0, 0, 30, 29.8
466, 173, 2373581.0, 3.46, 0, 0, 30, 26.54
467, -2, 2378729.0, -0.04, 0, 0, 29.96, 30
468, -120, 2383834.0, -2.4, 0, 0, 27.6, 30
469, -141, 2388857.0, -2.82, 0, 0, 27.18, 30
470, -187, 2393995.0, -3.74, 0, 0, 26.26, 30
471, -355, 2399044.0, -7.1, 0, 0, 22.9, 30
472, -320, 2404110.0, -6.4, 0, 0, 23.6, 30
473, -338, 2409224.0, -6.76, 0, 0, 23.24, 30
474, -305, 2414283.0, -6.1, 0, 0, 23.9, 30
475, -339, 2419408.0, -6.78, 0, 0, 23.22, 30
476, -431, 2424493.0, -8.62, 0, 0, 21.38, 30
477, -490, 2429516.0, -9.8, 0, 0, 20.2, 30
478, -342, 2434621.0, -6.84, 0, 0, 23.16, 30
479, -604, 2439675.0, -12.08, 0, 0, 17.92, 30
480, -687, 2444843.0, -13.74, 0, 0, 16.26, 30
481, -801, 2449900.0, -16.02, 0, 0, 13.98, 30
482, -1070, 2455007.0, -21.4, 0, 0, 8.6, 30
483, -1141, 2460057.0, -22.82, 0, 0, 7.18, 30
484, -1243, 2465147.0, -24.86, 0, 0, 5.14, 30
485, -1280, 2470202.0, -25.6, 0, 0, 4.4, 30
486, -1248, 2475379.0, -24.96, 0, 0, 5.04, 30
487, -1075, 2480373.0, -21.5, 0, 0, 8.5, 30
488, -1185, 2485516.0, -23.7, 0, 0, 6.3, 30
489, -1280, 2490581.0, -25.6, 0, 0, 4.4, 30
490, -1382, 2495701.0, -27.64, 0, 0, 2.36, 30
491, -1345, 2500741.0, -26.9, 0, 0, 3.1, 30
492, -1304, 2505823.0, -26.08, 0, 0, 3.92, 30
493, -1435, 2510921.0, -28.7, 0, 0, 1.3, 30
494, -1372, 2516011.0, -27.44, 0, 0, 2.56, 30
495, -1328, 2521074.0, -26.56, 0, 0, 3.44, 30
496, -1278, 2526186.0, -25.56, 0, 0, 4.44, 30
497, -1375, 2531242.0, -27.5, 0, 0, 2.5, 30
498, -1368, 2536306.0, -27.36, 0, 0, 2.64, 30
499, -1508, 2541425.0, -30.16, 0, 0, 0, 30
500, -1320, 2546515.0, -26.4, 0, 0, 3.6, 30
501, -1593, 2551586.0, -31.86, 0, 0, 0, 30
502, -1641, 2556684.0, -32.82, 0, 0, 0, 30
503, -1493, 2561758.0, -29.86, 0, 0, 0.14, 30
504, -1368, 2566852.0, -27.36, 0, 0, 2.64, 30
505, -1344, 2571923.0, -26.88, 0, 0, 3.12, 30
506, -1461, 2577022.0, -29.22, 0, 0, 0.78, 30
507, -1485, 2582062.0, -29.7, 0, 0, 0.3, 30
508, -1527, 2587193.0, -30.54, 0, 0, 0, 30
509, -1468, 2592272.0, -29.36, 0, 0, 0.64, 30
510, -1310, 2597378.0, -26.2, 0, 0, 3.8, 30
511, -1331, 2602445.0, -26.62, 0, 0, 3.38, 30
512, -1318, 2607602.0, -26.36, 0, 0, 3.64, 30
513, -1005, 2612607.0, -20.1, 0, 0, 9.9, 30
514, -1230, 2617680.0, -24.6, 0, 0, 5.4, 30
515, -1204, 2622785.0, -24.08, 0, 0, 5.92, 30
516, -1240, 2627901.0, -24.8, 0, 0, 5.2, 30
517, -1327, 2632919.0, -26.54, 0, 0, 3.46, 30
518, -1314, 2638018.0, -26.28, 0, 0, 3.72, 30
519, -1229, 2643076.0, -24.58, 0, 0, 5.42, 30
520, -1031, 2648163.0, -20.62, 0, 0, 9.38, 30
521, -1060, 2653234.0, -21.2, 0, 0, 8.8, 30
522, -734, 2658380.0, -14.68, 0, 0, 15.32, 30
523, -702, 2663412.0, -14.04, 0, 0, 15.96, 30
524, -600, 2668535.0, -12.0, 0, 0, 18.0, 30
525, -735, 2673619.0, -14.7, 0, 0, 15.3, 30
526, -545, 2678700.0, -10.9, 0, 0, 19.1, 30
527, -510, 2683848.0, -10.2, 0, 0, 19.8, 30
528, -508, 2688848.0, -10.16, 0, 0, 19.84, 30
529, -438, 2693979.0, -8.76, 0, 0, 21.24, 30
530, -460, 2699038.0, -9.2, 0, 0, 20.8, 30
531, -291, 2704126.0, -5.82, 0, 0, 24.18, 30
532, -350, 2709158.0, -7.0, 0, 0, 23.0, 30
533, -374, 2714284.0, -7.48, 0, 0, 22.52, 30
534, -377, 2719359.0, -7.54, 0, 0, 22.46, 30
535, -393, 2724495.0, -7.86, 0, 0, 22.14, 30
536, -261, 2729502.0, -5.22, 0, 0, 24.78, 30
537, -365, 2734637.0, -7.3, 0, 0, 22.7, 30
538, -306, 2739708.0, -6.12, 0, 0, 23.88, 30
539, -210, 2744784.0, -4.2, 0, 0, 25.8, 30
540, -137, 2749870.0, -2.74, 0, 0, 27.26, 30
541, 5, 2754983.0, 0.1, 0, 0, 30, 29.9
542, -169, 2760018.0, -3.38, 0, 0, 26.62, 30
543, -78, 2765176.0, -1.56, 0, 0, 28.44, 30
544, 58, 2770157.0, 1.16, 0, 0, 30, 28.84
545, 223, 2775228.0, 4.46, 0, 0, 30, 25.54
546, 342, 2780333.0, 6.84, 0, 0, 30, 23.16
547, 461, 2785483.0, 9.22, 0, 0, 30, 20.78
548, 486, 2790502.0, 9.72, 0, 0, 30, 20.28
549, 521, 2795625.0, 10.42, 0, 0, 30, 19.58
550, 463, 2800729.0, 9.26, 0, 0, 30, 20.74
551, 509, 2805752.0, 10.18, 0, 0, 30, 19.82
552, 464, 2810863.0, 9.28, 0, 0, 30, 20.72
553, 489, 2815891.0, 9.78, 0, 0, 30, 20.22
554, 544, 2821011.0, 10.88, 0, 0, 30, 19.12
555, 713, 2826071.0, 14.26, 0, 0, 30, 15.74
556, 709, 2831200.0, 14.18, 0, 0, 30, 15.82
557, 644, 2836312.0, 12.88, 0, 0, 30, 17.12
558, 709, 2841337.0, 14.18, 0, 0, 30, 15.82
559, 875, 2846427.0, 17.5, 0, 0, 30, 12.5
560, 1067, 2851467.0, 21.34, 0, 0, 30, 8.66
561, 1182, 2856640.0, 23.64, 0, 0, 30, 6.36
562, 1133, 2861640.0, 22.66, 0, 0, 30, 7.34
563, 1280, 2866896.0, 25.6, 0, 0, 30, 4.4
564, 1293, 2871926.0, 25.86, 0, 0, 30, 4.14
565, 1317, 2877037.0, 26.34, 0, 0, 30, 3.66
566, 1352, 2882102.0, 27.04, 0, 0, 30, 2.96
567, 1450, 2887165.0, 29.0, 0, 0, 30, 1.0
568, 1441, 2892268.0, 28.82, 0, 0, 30, 1.18
569, 1440, 2897350.0, 28.8, 0, 0, 30, 1.2
570, 1459, 2902442.0, 29.18, 0, 0, 30, 0.82
571, 1333, 2907523.0, 26.66, 0, 0, 30, 3.34
572, 1432, 2912616.0, 28.64, 0, 0, 30, 1.36
573, 1421, 2917691.0, 28.42, 0, 0, 30, 1.58
574, 1378, 2922803.0, 27.56, 0, 0, 30, 2.44
575, 1258, 2927871.0, 25.16, 0, 0, 30, 4.84
576, 1321, 2933110.0, 26.42, 0, 0, 30, 3.58
577, 1353, 2938061.0, 27.06, 0, 0, 30, 2.94
578, 1365, 2943131.0, 27.3, 0, 0, 30, 2.7
579, 1242, 2948231.0, 24.84, 0, 0, 30, 5.16
580, 1335, 2953304.0, 26.7, 0, 0, 30, 3.3
581, 1498, 2958401.0, 29.96, 0, 0, 30, 0.04
582, 1497, 2963477.0, 29.94, 0, 0, 30, 0.06
583, 1497, 2968572.0, 29.94, 0, 0, 30, 0.06
584, 1494, 2973647.0, 29.88, 0, 0, 30, 0.12
585, 1427, 2978750.0, 28.54, 0, 0, 30, 1.46
586, 1417, 2983852.0, 28.34, 0, 0, 30, 1.66
587, 1281, 2988919.0, 25.62, 0, 0, 30, 4.38
588, 1325, 2994011.0, 26.5, 0, 0, 30, 3.5
589, 1272, 2999087.0, 25.44, 0, 0, 30, 4.56
590, 1219, 3004224.0, 24.38, 0, 0, 30, 5.62
591, 970, 3009274.0, 19.4, 0, 0, 30, 10.6
592, 1000, 3014349.0, 20.0, 0, 0, 30, 10.0
593, 1004, 3019449.0, 20.08, 0, 0, 30, 9.92
594, 835, 3024561.0, 16.7, 0, 0, 30, 13.3
595, 997, 3029614.0, 19.94, 0, 0, 30, 10.06
596, 851, 3034737.0, 17.02, 0, 0, 30, 12.98
597, 789, 3039802.0, 15.78, 0, 0, 30, 14.22
598, 896, 3044878.0, 17.92, 0, 0, 30, 12.08
599, 846, 3049959.0, 16.92, 0, 0, 30, 13.08
600, 852, 3055086.0, 17.04, 0, 0, 30, 12.96
601, 752, 3060147.0, 15.04, 0, 0, 30, 14.96
602, 635, 3065224.0, 12.7, 0, 0, 30, 17.3
603, 536, 3070310.0, 10.72, 0, 0, 30, 19.28
604, 519, 3075400.0, 10.38, 0, 0, 30, 19.62
605, 461, 3080485.0, 9.22, 0, 0, 30, 20.78
606, 525, 3085607.0, 10.5, 0, 0, 30, 19.5
607, 484, 3090662.0, 9.68, 0, 0, 30, 20.32
608, 484, 3095740.0, 9.68, 0, 0, 30, 20.32
609, 200, 3100820.0, 4.0, 0, 0, 30, 26.0
610, 125, 3105909.0, 2.5, 0, 0, 30, 27.5
611, 329, 3111009.0, 6.58, 0, 0, 30, 23.42
612, 275, 3116099.0, 5.5, 0, 0, 30, 24.5
613, 306, 3121182.0, 6.12, 0, 0, 30, 23.88
614, 157, 3126271.0, 3.14, 0, 0, 30, 26.86
615, -75, 3131354.0, -1.5, 0, 0, 28.5, 30
616, -148, 3136442.0, -2.96, 0, 0, 27.04, 30
617, -304, 3141517.0, -6.08, 0, 0, 23.92, 30
618, -332, 3146626.0, -6.64, 0, 0, 23.36, 30
619, -435, 3151703.0, -8.7, 0, 0, 21.3, 30
620, -396, 3156784.0, -7.92, 0, 0, 22.08, 30
621, -441, 3161874.0, -8.82, 0, 0, 21.18, 30
622, -433, 3166960.0, -8.66, 0, 0, 21.34, 30
623, -443, 3172051.0, -8.86, 0, 0, 21.14, 30
624, -365, 3177136.0, -7.3, 0, 0, 22.7, 30
625, -498, 3182273.0, -9.96, 0, 0, 20.04, 30
626, -536, 3187355.0, -10.72, 0, 0, 19.28, 30
627, -855, 3192435.0, -17.1, 0, 0, 12.9, 30
628, -907, 3197519.0, -18.14, 0, 0, 11.86, 30
629, -1135, 3202607.0, -22.7, 0, 0, 7.3, 30
630, -1214, 3207705.0, -24.28, 0, 0, 5.72, 30
631, -1060, 3212786.0, -21.2, 0, 0, 8.8, 30
632, -1276, 3217877.0, -25.52, 0, 0, 4.48, 30
633, -1209, 3222953.0, -24.18, 0, 0, 5.82, 30
634, -1241, 3228040.0, -24.82, 0, 0, 5.18, 30
635, -1065, 3233131.0, -21.3, 0, 0, 8.7, 30
636, -1152, 3238229.0, -23.04, 0, 0, 6.96, 30
637, -1311, 3243312.0, -26.22, 0, 0, 3.78, 30
638, -1427, 3248402.0, -28.54, 0, 0, 1.46, 30
639, -1284, 3253481.0, -25.68, 0, 0, 4.32, 30
640, -1364, 3258570.0, -27.28, 0, 0, 2.72, 30
641, -1868, 3263644.0, -37.36, 0, 0, 0, 30
642, -1590, 3268739.0, -31.8, 0, 0, 0, 30
643, -1707, 3273859.0, -34.14, 0, 0, 0, 30
644, -1919, 3278903.0, -38.38, 0, 0, 0, 30
645, -1913, 3283985.0, -38.26, 0, 0, 0, 30
646, -1915, 3289076.0, -38.3, 0, 0, 0, 30
647, -1895, 3294206.0, -37.9, 0, 0, 0, 30
648, -1947, 3299250.0, -38.94, 0, 0, 0, 30
649, -2000, 3304330.0, -40.0, 0, 0, 0, 30
650, -2000, 3309421.0, -40.0, 0, 0, 0, 30
651, -1647, 3314538.0, -32.94, 0, 0, 0, 30
652, -1952, 3319601.0, -39.04, 0, 0, 0, 30
653, -1923, 3324681.0, -38.46, 0, 0, 0, 30
654, -1937, 3329764.0, -38.74, 0, 0, 0, 30
655, -2000, 3334853.0, -40.0, 0, 0, 0, 30
656, -1604, 3339934.0, -32.08, 0, 0, 0, 30
657, -1636, 3345064.0, -32.72, 0, 0, 0, 30
658, -1508, 3350105.0, -30.16, 0, 0, 0, 30
659, -1526, 3355193.0, -30.52, 0, 0, 0, 30
660, -1560, 3360276.0, -31.2, 0, 0, 0, 30
661, -1197, 3365421.0, -23.94, 0, 0, 6.06, 30
662, -1126, 3370463.0, -22.52, 0, 0, 7.48, 30
663, -1142, 3375593.0, -22.84, 0, 0, 7.16, 30
664, -1323, 3380646.0, -26.46, 0, 0, 3.54, 30
665, -1067, 3385722.0, -21.34, 0, 0, 8.66, 30
666, -1049, 3390804.0, -20.98, 0, 0, 9.02, 30
667, -1023, 3395893.0, -20.46, 0, 0, 9.54, 30
668, -830, 3400984.0, -16.6, 0, 0, 13.4, 30
669, -536, 3406066.0, -10.72, 0, 0, 19.28, 30
670, -755, 3411151.0, -15.1, 0, 0, 14.9, 30
671, -942, 3416247.0, -18.84, 0, 0, 11.16, 30
672, -642, 3421322.0, -12.84, 0, 0, 17.16, 30
673, -531, 3426421.0, -10.62, 0, 0, 19.38, 30
674, -662, 3431515.0, -13.24, 0, 0, 16.76, 30
675, -538, 3436603.0, -10.76, 0, 0, 19.24, 30
676, -520, 3441685.0, -10.4, 0, 0, 19.6, 30
677, -490, 3446773.0, -9.8, 0, 0, 20.2, 30
678, -408, 3451860.0, -8.16, 0, 0, 21.84, 30
679, -393, 3456945.0, -7.86, 0, 0, 22.14, 30
680, -407, 3462033.0, -8.14, 0, 0, 21.86, 30
681, -498, 3467121.0, -9.96, 0, 0, 20.04, 30
682, -390, 3472194.0, -7.8, 0, 0, 22.2, 30
683, -463, 3477294.0, -9.26, 0, 0, 20.74, 30
684, -494, 3482386.0, -9.88, 0, 0, 20.12, 30
685, -375, 3487467.0, -7.5, 0, 0, 22.5, 30
686, -245, 3492560.0, -4.9, 0, 0, 25.1, 30
687, -196, 3497767.0, -3.92, 0, 0, 26.08, 30
688, -144, 3502841.0, -2.88, 0, 0, 27.12, 30
689, -116, 3507925.0, -2.32, 0, 0, 27.68, 30
690, -56, 3513010.0, -1.12, 0, 0, 28.88, 30
691, -12, 3518110.0, -0.24, 0, 0, 29.76, 30
692, 151, 3523180.0, 3.02, 0, 0, 30, 26.98
693, 405, 3528264.0, 8.1, 0, 0, 30, 21.9
694, 399, 3533499.0, 7.98, 0, 0, 30, 22.02
695, 355, 3538448.0, 7.1, 0, 0, 30, 22.9
696, 431, 3543548.0, 8.62, 0, 0, 30, 21.38
697, 431, 3548625.0, 8.62, 0, 0, 30, 21.38
698, 440, 3553713.0, 8.8, 0, 0, 30, 21.2
699, 376, 3558803.0, 7.52, 0, 0, 30, 22.48
700, 517, 3563907.0, 10.34, 0, 0, 30, 19.66
701, 651, 3568974.0, 13.02, 0, 0, 30, 16.98
702, 819, 3574063.0, 16.38, 0, 0, 30, 13.62
703, 660, 3579139.0, 13.2, 0, 0, 30, 16.8
704, 722, 3584273.0, 14.44, 0, 0, 30, 15.56
705, 944, 3589354.0, 18.88, 0, 0, 30, 11.12
706, 1349, 3594481.0, 26.98, 0, 0, 30, 3.02
707, 1413, 3599528.0, 28.26, 0, 0, 30, 1.74
708, 1416, 3604613.0, 28.32, 0, 0, 30, 1.68
709, 1426, 3609734.0, 28.52, 0, 0, 30, 1.48
710, 1451, 3614833.0, 29.02, 0, 0, 30, 0.98
711, 1501, 3619862.0, 30.02, 0, 0, 30, 0
712, 1501, 3624951.0, 30.02, 0, 0, 30, 0
713, 1462, 3630057.0, 29.24, 0, 0, 30, 0.76
714, 1341, 3635134.0, 26.82, 0, 0, 30, 3.18
715, 1390, 3640223.0, 27.8, 0, 0, 30, 2.2
716, 1507, 3645328.0, 30.14, 0, 0, 30, 0
717, 1508, 3650412.0, 30.16, 0, 0, 30, 0
718, 1514, 3655478.0, 30.28, 0, 0, 30, 0
719, 1519, 3660550.0, 30.38, 0, 0, 30, 0
720, 1519, 3666010.0, 30.38, 0, 0, 30, 0
721, 1519, 3670998.0, 30.38, 0, 0, 30, 0
722, 1527, 3676176.0, 30.54, 0, 0, 30, 0
723, 1519, 3681040.0, 30.38, 0, 0, 30, 0
724, 1514, 3686121.0, 30.28, 0, 0, 30, 0
725, 1507, 3691215.0, 30.14, 0, 0, 30, 0
726, 1114, 3696465.0, 22.28, 0, 0, 30, 7.72
727, 1504, 3701418.0, 30.08, 0, 0, 30, 0
728, 1502, 3706482.0, 30.04, 0, 0, 30, 0
729, 1230, 3711768.0, 24.6, 0, 0, 30, 5.4
730, 1217, 3716656.0, 24.34, 0, 0, 30, 5.66
731, 1377, 3721899.0, 27.54, 0, 0, 30, 2.46
732, 1483, 3727008.0, 29.66, 0, 0, 30, 0.34
733, 1250, 3732018.0, 25.0, 0, 0, 30, 5.0
734, 1211, 3737164.0, 24.22, 0, 0, 30, 5.78
735, 1362, 3742279.0, 27.24, 0, 0, 30, 2.76
736, 1044, 3747202.0, 20.88, 0, 0, 30, 9.12
737, 1049, 3752371.0, 20.98, 0, 0, 30, 9.02
738, 861, 3757488.0, 17.22, 0, 0, 30, 12.78
739, 1053, 3762362.0, 21.06, 0, 0, 30, 8.94
740, 849, 3767430.0, 16.98, 0, 0, 30, 13.02
741, 774, 3772530.0, 15.48, 0, 0, 30, 14.52
742, 929, 3777632.0, 18.58, 0, 0, 30, 11.42
743, 890, 3782699.0, 17.8, 0, 0, 30, 12.2
744, 647, 3787788.0, 12.94, 0, 0, 30, 17.06
745, 733, 3792876.0, 14.66, 0, 0, 30, 15.34
746, 560, 3797958.0, 11.2, 0, 0, 30, 18.8
747, 496, 3803052.0, 9.92, 0, 0, 30, 20.08
748, 388, 3808135.0, 7.76, 0, 0, 30, 22.24
749, 404, 3813210.0, 8.08, 0, 0, 30, 21.92
750, 487, 3818304.0, 9.74, 0, 0, 30, 20.26
751, 483, 3823377.0, 9.66, 0, 0, 30, 20.34
752, 378, 3828480.0, 7.56, 0, 0, 30, 22.44
753, 532, 3833564.0, 10.64, 0, 0, 30, 19.36
754, 486, 3838649.0, 9.72, 0, 0, 30, 20.28
755, 353, 3843729.0, 7.06, 0, 0, 30, 22.94
756, 243, 3848813.0, 4.86, 0, 0, 30, 25.14
757, 151, 3853934.0, 3.02, 0, 0, 30, 26.98
758, 82, 3859000.0, 1.64, 0, 0, 30, 28.36
759, -7, 3864072.0, -0.14, 0, 0, 29.86, 30
760, 43, 3869159.0, 0.86, 0, 0, 30, 29.14
761, -178, 3874292.0, -3.56, 0, 0, 26.44, 30
762, -373, 3879322.0, -7.46, 0, 0, 22.54, 30
763, -359, 3884407.0, -7.18, 0, 0, 22.82, 30
764, -388, 3889524.0, -7.76, 0, 0, 22.24, 30
765, -408, 3894572.0, -8.16, 0, 0, 21.84, 30
766, -375, 3899666.0, -7.5, 0, 0, 22.5, 30
767, -475, 3904790.0, -9.5, 0, 0, 20.5, 30
768, -633, 3909837.0, -12.66, 0, 0, 17.34, 30
769, -795, 3914921.0, -15.9, 0, 0, 14.1, 30
770, -909, 3920008.0, -18.18, 0, 0, 11.82, 30
771, -995, 3925102.0, -19.9, 0, 0, 10.1, 30
772, -1064, 3930183.0, -21.28, 0, 0, 8.72, 30
773, -1107, 3935430.0, -22.14, 0, 0, 7.86, 30
774, -1316, 3940376.0, -26.32, 0, 0, 3.68, 30
775, -1440, 3945453.0, -28.8, 0, 0, 1.2, 30
776, -1321, 3950535.0, -26.42, 0, 0, 3.58, 30
777, -1181, 3955660.0, -23.62, 0, 0, 6.38, 30
778, -1129, 3960710.0, -22.58, 0, 0, 7.42, 30
779, -1234, 3965799.0, -24.68, 0, 0, 5.32, 30
780, -1460, 3970887.0, -29.2, 0, 0, 0.8, 30
781, -1502, 3975968.0, -30.04, 0, 0, 0, 30
782, -1506, 3981040.0, -30.12, 0, 0, 0, 30
783, -1375, 3986147.0, -27.5, 0, 0, 2.5, 30
784, -1424, 3991235.0, -28.48, 0, 0, 1.52, 30
785, -1535, 3996310.0, -30.7, 0, 0, 0, 30
786, -1432, 4001396.0, -28.64, 0, 0, 1.36, 30
787, -1579, 4006488.0, -31.58, 0, 0, 0, 30
788, -1612, 4011564.0, -32.24, 0, 0, 0, 30
789, -1533, 4016700.0, -30.66, 0, 0, 0, 30
790, -1548, 4021745.0, -30.96, 0, 0, 0, 30
791, -1530, 4026834.0, -30.6, 0, 0, 0, 30
792, -1522, 4031922.0, -30.44, 0, 0, 0, 30
793, -1440, 4037032.0, -28.8, 0, 0, 1.2, 30
794, -1549, 4042102.0, -30.98, 0, 0, 0, 30
795, -1535, 4047193.0, -30.7, 0, 0, 0, 30
796, -1256, 4052311.0, -25.12, 0, 0, 4.88, 30
797, -1471, 4057400.0, -29.42, 0, 0, 0.58, 30
798, -1367, 4062513.0, -27.34, 0, 0, 2.66, 30
799, -1443, 4067517.0, -28.86, 0, 0, 1.14, 30
800, -1348, 4072681.0, -26.96, 0, 0, 3.04, 30
801, -1443, 4077743.0, -28.86, 0, 0, 1.14, 30
802, -1389, 4082829.0, -27.78, 0, 0, 2.22, 30
803, -1287, 4087914.0, -25.74, 0, 0, 4.26, 30
804, -1290, 4092971.0, -25.8, 0, 0, 4.2, 30
805, -1194, 4098087.0, -23.88, 0, 0, 6.12, 30
806, -1150, 4103223.0, -23.0, 0, 0, 7.0, 30
807, -1102, 4108241.0, -22.04, 0, 0, 7.96, 30
808, -1069, 4113344.0, -21.38, 0, 0, 8.62, 30
809, -834, 4118396.0, -16.68, 0, 0, 13.32, 30
810, -839, 4123499.0, -16.78, 0, 0, 13.22, 30
811, -642, 4128547.0, -12.84, 0, 0, 17.16, 30
812, -731, 4133861.0, -14.62, 0, 0, 15.38, 30
813, -823, 4138723.0, -16.46, 0, 0, 13.54, 30
814, -868, 4143996.0, -17.36, 0, 0, 12.64, 30
815, -715, 4148934.0, -14.3, 0, 0, 15.7, 30
816, -488, 4154013.0, -9.76, 0, 0, 20.24, 30
817, -529, 4159059.0, -10.58, 0, 0, 19.42, 30
818, -405, 4164227.0, -8.1, 0, 0, 21.9, 30
819, -370, 4169241.0, -7.4, 0, 0, 22.6, 30
820, -391, 4174349.0, -7.82, 0, 0, 22.18, 30
821, -361, 4179433.0, -7.22, 0, 0, 22.78, 30
822, -319, 4184565.0, -6.38, 0, 0, 23.62, 30
823, -394, 4189642.0, -7.88, 0, 0, 22.12, 30
824, -186, 4194701.0, -3.72, 0, 0, 26.28, 30
825, -310, 4199786.0, -6.2, 0, 0, 23.8, 30
826, -249, 4204890.0, -4.98, 0, 0, 25.02, 30
827, -146, 4209876.0, -2.92, 0, 0, 27.08, 30
828, -71, 4215067.0, -1.42, 0, 0, 28.58, 30
829, 27, 4220058.0, 0.54, 0, 0, 30, 29.46
830, 61, 4225222.0, 1.22, 0, 0, 30, 28.78
831, 130, 4230320.0, 2.6, 0, 0, 30, 27.4
832, 154, 4235355.0, 3.08, 0, 0, 30, 26.92
833, 326, 4240443.0, 6.52, 0, 0, 30, 23.48
834, 433, 4245495.0, 8.66, 0, 0, 30, 21.34
835, 377, 4250628.0, 7.54, 0, 0, 30, 22.46
836, 273, 4255663.0, 5.46, 0, 0, 30, 24.54
837, 368, 4260803.0, 7.36, 0, 0, 30, 22.64
838, 422, 4265837.0, 8.44, 0, 0, 30, 21.56
839, 389, 4270915.0, 7.78, 0, 0, 30, 22.22
840, 341, 4276008.0, 6.82, 0, 0, 30, 23.18
841, 376, 4281092.0, 7.52, 0, 0, 30, 22.48
842, 382, 4286209.0, 7.64, 0, 0, 30, 22.36
843, 477, 4291291.0, 9.54, 0, 0, 30, 20.46
844, 619, 4296360.0, 12.38, 0, 0, 30, 17.62
845, 666, 4301426.0, 13.32, 0, 0, 30, 16.68
846, 696, 4306533.0, 13.92, 0, 0, 30, 16.08
847, 687, 4311634.0, 13.74, 0, 0, 30, 16.26
848, 736, 4316649.0, 14.72, 0, 0, 30, 15.28
849, 843, 4321817.0, 16.86, 0, 0, 30, 13.14
850, 1075, 4326924.0, 21.5, 0, 0, 30, 8.5
851, 1224, 4331934.0, 24.48, 0, 0, 30, 5.52
852, 1193, 4337043.0, 23.86, 0, 0, 30, 6.14
853, 1164, 4342049.0, 23.28, 0, 0, 30, 6.72
854, 1295, 4347262.0, 25.9, 0, 0, 30, 4.1
855, 1123, 4352257.0, 22.46, 0, 0, 30, 7.54
856, 1365, 4357412.0, 27.3, 0, 0, 30, 2.7
857, 1223, 4362440.0, 24.46, 0, 0, 30, 5.54
858, 1219, 4367514.0, 24.38, 0, 0, 30, 5.62
859, 1180, 4372604.0, 23.6, 0, 0, 30, 6.4
860, 1199, 4377705.0, 23.98, 0, 0, 30, 6.02
861, 1340, 4382815.0, 26.8, 0, 0, 30, 3.2
862, 1336, 4387820.0, 26.72, 0, 0, 30, 3.28
863, 1507, 4392956.0, 30.14, 0, 0, 30, 0
864, 1509, 4397970.0, 30.18, 0, 0, 30, 0
865, 1512, 4403109.0, 30.24, 0, 0, 30, 0
866, 1507, 4408237.0, 30.14, 0, 0, 30, 0
867, 1507, 4413263.0, 30.14, 0, 0, 30, 0
868, 1385, 4418690.0, 27.7, 0, 0, 30, 2.3
869, 1506, 4423565.0, 30.12, 0, 0, 30, 0
870, 1502, 4428682.0, 30.04, 0, 0, 30, 0
871, 1425, 4433958.0, 28.5, 0, 0, 30, 1.5
872, 1413, 4439011.0, 28.26, 0, 0, 30, 1.74
873, 1501, 4443967.0, 30.02, 0, 0, 30, 0
874, 1436, 4449166.0, 28.72, 0, 0, 30, 1.28
875, 1499, 4454201.0, 29.98, 0, 0, 30, 0.02
876, 1494, 4459640.0, 29.88, 0, 0, 30, 0.12
877, 1484, 4464492.0, 29.68, 0, 0, 30, 0.32
878, 1368, 4469826.0, 27.36, 0, 0, 30, 2.64
879, 1274, 4474704.0, 25.48, 0, 0, 30, 4.52
880, 1338, 4479750.0, 26.76, 0, 0, 30, 3.24
881, 1051, 4484785.0, 21.02, 0, 0, 30, 8.98
882, 1087, 4489937.0, 21.74, 0, 0, 30, 8.26
883, 1088, 4494960.0, 21.76, 0, 0, 30, 8.24
884, 1096, 4500093.0, 21.92, 0, 0, 30, 8.08
885, 1023, 4505402.0, 20.46, 0, 0, 30, 9.54
886, 806, 4510280.0, 16.12, 0, 0, 30, 13.88
887, 863, 4515432.0, 17.26, 0, 0, 30, 12.74
888, 636, 4520533.0, 12.72, 0, 0, 30, 17.28
889, 581, 4525915.0, 11.62, 0, 0, 30, 18.38
890, 543, 4530703.0, 10.86, 0, 0, 30, 19.14
891, 427, 4535737.0, 8.54, 0, 0, 30, 21.46
892, 325, 4540743.0, 6.5, 0, 0, 30, 23.5
893, 452, 4546661.0, 9.04, 0, 0, 30, 20.96
894, 517, 4550928.0, 10.34, 0, 0, 30, 19.66
895, 450, 4555977.0, 9.0, 0, 0, 30, 21.0
896, 520, 4561068.0, 10.4, 0, 0, 30, 19.6
897, 538, 4566173.0, 10.76, 0, 0, 30, 19.24
898, 418, 4571177.0, 8.36, 0, 0, 30, 21.64
899, 298, 4576248.0, 5.96, 0, 0, 30, 24.04
900, 159, 4581342.0, 3.18, 0, 0, 30, 26.82
